number,code,Type
233,"import heapq

def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = [(0, var2)]
    while var5:
        var6, var4 = heapq.heappop(var5)
        if var6 > var3[var4]:
            continue
        yield var3[var4]
        for var7, var8 in var1[var4].items():
            if var3[var4] + var8 < var3[var7]:
                var3[var7] = var3[var4] + var8
                heapq.heappush(var5, (var3[var7], var7))",Dijkstra
234,"from functools import reduce

def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = list(var1.keys())
    return reduce(lambda var6, var4: {var7: min(var6[var7], var6[var4] + var1[var4].get(var7, float('inf'))) for var7 in var5}, var5, var3)",Dijkstra
235,"import heapq

def var0(var1, var2):
    var3 = len(var1)
    var4 = [float('inf')] * var3
    var4[var2] = 0
    var5 = [(0, var2)]
    while var5:
        var6, var7 = heapq.heappop(var5)
        if var6 > var4[var7]:
            continue
        for var8 in range(var3):
            var9 = var1[var7][var8]
            if var9 > 0 and var4[var7] + var9 < var4[var8]:
                var4[var8] = var4[var7] + var9
                heapq.heappush(var5, (var4[var8], var8))
    return var4",Dijkstra
236,"class var0:

    def var1(var2):
        var2.heap = []

    def var3(var2, var4):
        var2.heap.append(var4)
        var2._heapify_up(len(var2.heap) - 1)

    def var5(var2):
        if not var2.heap:
            return None
        if len(var2.heap) == 1:
            return var2.heap.pop()
        var6 = var2.heap[0]
        var2.heap[0] = var2.heap.pop()
        var2._heapify_down(0)
        return var6

    def var7(var2, var8):
        while var8 > 0:
            var9 = (var8 - 1) // 2
            if var2.heap[var8][0] < var2.heap[var9][0]:
                var2.heap[var8], var2.heap[var9] = (var2.heap[var9], var2.heap[var8])
                var8 = var9
            else:
                break

    def var10(var2, var8):
        while True:
            var11 = 2 * var8 + 1
            var12 = 2 * var8 + 2
            var13 = var8
            if var11 < len(var2.heap) and var2.heap[var11][0] < var2.heap[var13][0]:
                var13 = var11
            if var12 < len(var2.heap) and var2.heap[var12][0] < var2.heap[var13][0]:
                var13 = var12
            if var13 != var8:
                var2.heap[var8], var2.heap[var13] = (var2.heap[var13], var2.heap[var8])
                var8 = var13
            else:
                break

def var14(var15, var16):
    var17 = {var18: float('inf') for var18 in var15}
    var17[var16] = 0
    var19 = var0()
    var19.push((0, var16))
    while not var19.heap:
        var20, var18 = var19.pop()
        if var20 > var17[var18]:
            continue
        for var21, var22 in var15[var18].items():
            if var17[var18] + var22 < var17[var21]:
                var17[var21] = var17[var18] + var22
                var19.push((var17[var21], var21))
    return var17",Dijkstra
237,"def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = set(var1.keys())
    while var5:
        var6 = None
        for var4 in var5:
            if var6 is None or var3[var4] < var3[var6]:
                var6 = var4
        if var6 is None:
            break
        var5.remove(var6)
        for var7, var8 in var1[var6].items():
            if var3[var6] + var8 < var3[var7]:
                var3[var7] = var3[var6] + var8
    return var3",Dijkstra
238,"def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    for var5 in range(len(var1)):
        for var4 in var1:
            for var6, var7 in var1[var4].items():
                if var3[var4] != float('inf') and var3[var4] + var7 < var3[var6]:
                    var3[var6] = var3[var4] + var7
    return var3",Dijkstra
239,"def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    for var4 in var1:
        if any((var5 < 0 for var5 in var1[var4].values())):
            raise ValueError('Negative edge weights not allowed')
    var6 = [(0, var2)]
    while var6:
        var7, var4 = var8.heappop(var6)
        if var7 > var3[var4]:
            continue
        for var9, var5 in var1[var4].items():
            if var3[var4] + var5 < var3[var9]:
                var3[var9] = var3[var4] + var5
                var8.heappush(var6, (var3[var9], var9))
    return var3",Dijkstra
240,"def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = [(0, var2)]
    while var5:
        var6, var4 = var7.heappop(var5)
        if var6 > var3[var4]:
            continue
        for var8, var9 in var1[var4].items():
            if var3[var4] + var9 < var3[var8]:
                var3[var8] = var3[var4] + var9
                var7.heappush(var5, (var3[var8], var8))
    var10 = {}
    for var4 in var1:
        if var3[var4] == float('inf'):
            var10[var4] = None
        else:
            var10[var4] = var3[var4]
    return var10",Dijkstra
241,"import heapq

def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = [(0, var2)]
    while var5:
        var6, var4 = heapq.heappop(var5)
        if var6 > var3[var4]:
            continue
        for var7, var8 in var1[var4].items():
            if var3[var4] + var8 < var3[var7]:
                var3[var7] = var3[var4] + var8
                heapq.heappush(var5, (var3[var7], var7))
    return var3",Dijkstra
242,"import heapq

def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = [(0, var2)]
    var6 = set()
    while var5:
        var7, var4 = heapq.heappop(var5)
        if var4 in var6:
            continue
        var6.add(var4)
        for var8, var9 in var1[var4].items():
            if var3[var4] + var9 < var3[var8]:
                var3[var8] = var3[var4] + var9
                heapq.heappush(var5, (var3[var8], var8))
    return var3",Dijkstra
243,"import heapq

def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = [(0, var2)]
    while var5:
        var6, var4 = heapq.heappop(var5)
        if var6 > var3[var4]:
            continue
        yield var3[var4]
        for var7, var8 in var1[var4].items():
            if var3[var4] + var8 < var3[var7]:
                var3[var7] = var3[var4] + var8
                heapq.heappush(var5, (var3[var7], var7))",Dijkstra
244,"from functools import reduce

def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = list(var1.keys())
    return reduce(lambda var6, var4: {var7: min(var6[var7], var6[var4] + var1[var4].get(var7, float('inf'))) for var7 in var5}, var5, var3)",Dijkstra
245,"import heapq

def var0(var1, var2):
    var3 = len(var1)
    var4 = [float('inf')] * var3
    var4[var2] = 0
    var5 = [(0, var2)]
    while var5:
        var6, var7 = heapq.heappop(var5)
        if var6 > var4[var7]:
            continue
        for var8 in range(var3):
            var9 = var1[var7][var8]
            if var9 > 0 and var4[var7] + var9 < var4[var8]:
                var4[var8] = var4[var7] + var9
                heapq.heappush(var5, (var4[var8], var8))
    return var4",Dijkstra
246,"class var0:

    def var1(var2):
        var2.heap = []

    def var3(var2, var4):
        var2.heap.append(var4)
        var2._heapify_up(len(var2.heap) - 1)

    def var5(var2):
        if not var2.heap:
            return None
        if len(var2.heap) == 1:
            return var2.heap.pop()
        var6 = var2.heap[0]
        var2.heap[0] = var2.heap.pop()
        var2._heapify_down(0)
        return var6

    def var7(var2, var8):
        while var8 > 0:
            var9 = (var8 - 1) // 2
            if var2.heap[var8][0] < var2.heap[var9][0]:
                var2.heap[var8], var2.heap[var9] = (var2.heap[var9], var2.heap[var8])
                var8 = var9
            else:
                break

    def var10(var2, var8):
        while True:
            var11 = 2 * var8 + 1
            var12 = 2 * var8 + 2
            var13 = var8
            if var11 < len(var2.heap) and var2.heap[var11][0] < var2.heap[var13][0]:
                var13 = var11
            if var12 < len(var2.heap) and var2.heap[var12][0] < var2.heap[var13][0]:
                var13 = var12
            if var13 != var8:
                var2.heap[var8], var2.heap[var13] = (var2.heap[var13], var2.heap[var8])
                var8 = var13
            else:
                break

def var14(var15, var16):
    var17 = {var18: float('inf') for var18 in var15}
    var17[var16] = 0
    var19 = var0()
    var19.push((0, var16))
    while not var19.heap:
        var20, var18 = var19.pop()
        if var20 > var17[var18]:
            continue
        for var21, var22 in var15[var18].items():
            if var17[var18] + var22 < var17[var21]:
                var17[var21] = var17[var18] + var22
                var19.push((var17[var21], var21))
    return var17",Dijkstra
247,"def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = set(var1.keys())
    while var5:
        var6 = None
        for var4 in var5:
            if var6 is None or var3[var4] < var3[var6]:
                var6 = var4
        if var6 is None:
            break
        var5.remove(var6)
        for var7, var8 in var1[var6].items():
            if var3[var6] + var8 < var3[var7]:
                var3[var7] = var3[var6] + var8
    return var3",Dijkstra
248,"def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    for var5 in range(len(var1)):
        for var4 in var1:
            for var6, var7 in var1[var4].items():
                if var3[var4] != float('inf') and var3[var4] + var7 < var3[var6]:
                    var3[var6] = var3[var4] + var7
    return var3",Dijkstra
249,"def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    for var4 in var1:
        if any((var5 < 0 for var5 in var1[var4].values())):
            raise ValueError('Negative edge weights not allowed')
    var6 = [(0, var2)]
    while var6:
        var7, var4 = var8.heappop(var6)
        if var7 > var3[var4]:
            continue
        for var9, var5 in var1[var4].items():
            if var3[var4] + var5 < var3[var9]:
                var3[var9] = var3[var4] + var5
                var8.heappush(var6, (var3[var9], var9))
    return var3",Dijkstra
250,"def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = [(0, var2)]
    while var5:
        var6, var4 = var7.heappop(var5)
        if var6 > var3[var4]:
            continue
        for var8, var9 in var1[var4].items():
            if var3[var4] + var9 < var3[var8]:
                var3[var8] = var3[var4] + var9
                var7.heappush(var5, (var3[var8], var8))
    var10 = {var4: var6 for var4, var6 in var3.items() if var6 != float('inf')}
    return var10",Dijkstra
251,"import heapq

def var0(var1, var2):
    var3 = {var4: float('inf') for var4 in var1}
    var3[var2] = 0
    var5 = [(0, var2)]
    while var5:
        var6, var4 = heapq.heappop(var5)
        if var6 > var3[var4]:
            continue
        for var7, var8 in var1[var4].items():
            if var3[var7] > var6 + var8:
                var3[var7] = var6 + var8
                heapq.heappush(var5, (var3[var7], var7))
    return var3",Dijkstra
252,"import heapq

def var0(var1, var2):
    var3 = len(var1)
    var4 = [float('inf')] * var3
    var4[var2] = 0
    var5 = [(0, var2)]
    while var5:
        var6, var7 = heapq.heappop(var5)
        if var6 > var4[var7]:
            continue
        for var8 in range(var3):
            if var1[var7][var8] != 0:
                var9 = var1[var7][var8]
                if var4[var8] > var6 + var9:
                    var4[var8] = var6 + var9
                    heapq.heappush(var5, (var4[var8], var8))
    return var4",Dijkstra
